ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt
4118,4117,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,4119,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,4125,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,4127,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,4129,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,4139,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,4141,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,4149,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,4151,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,4156,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,4158,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,4160,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,4164,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,4166,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,4168,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,4173,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,4178,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,4180,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,4184,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,4186,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,4188,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,4190,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,4194,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,4196,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,4198,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,4202,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,4204,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,4206,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,4210,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,4212,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,4214,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,4218,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,4224,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,4228,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,4230,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,4232,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,4234,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,4236,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,4243,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,4249,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,4250,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,4260,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,4266,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,4268,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,4272,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,4274,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,4276,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,4282,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,4286,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,4289,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,4291,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,4294,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,4296,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,4298,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,4300,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,4302,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,4304,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,4306,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,4313,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,4315,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,4323,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,4329,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,4335,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,4337,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,4345,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,4347,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,4361,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,4363,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,4374,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,4375,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,4379,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,4381,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,4386,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,4397,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,4403,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,4405,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,4414,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,4418,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,4427,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,4434,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,4437,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,4439,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,4441,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,4443,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,4445,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,4447,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,4453,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,4457,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,4463,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,4467,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,4469,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,4473,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,4477,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,4479,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,4481,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,4483,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,4491,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,4493,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,4497,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,4499,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,4501,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,4503,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,4511,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,4513,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,4515,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,4519,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,4526,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,4528,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,4530,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,4532,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,4534,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,4536,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,4538,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,4540,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,4542,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,4544,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,4548,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,4550,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,4552,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,4560,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,4568,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,4570,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,4572,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,4574,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,4576,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,4581,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,4588,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,4593,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,4599,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,4603,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,4605,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,4607,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,4613,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,4616,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,4618,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,4620,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,4622,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,4624,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,4628,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,4630,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,4632,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,4634,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,4638,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,4643,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,4649,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,4651,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,4657,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,4659,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,4661,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,4663,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,4665,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,4667,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,4676,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,4678,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,4686,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,4688,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,4690,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,4692,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,4694,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,4696,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,4698,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,4700,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,4702,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,4710,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,4712,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,4714,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,4716,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,4720,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,4722,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,4726,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,4728,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,4730,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,4732,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,4734,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,4736,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,4740,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,4747,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,4751,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,4753,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,4755,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,4757,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,4759,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,4761,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,4763,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,4771,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4778,4777,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,4781,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,4783,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,4789,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,4791,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,4793,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,4797,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,4803,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,4805,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,4807,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,4813,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,4815,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,4819,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,4821,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,4823,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,4825,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,4827,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,4829,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,4831,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,4833,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,4837,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,4841,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,4843,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,4845,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,4847,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,4851,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,4853,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,4857,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,4859,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,4863,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,4865,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,4867,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,4869,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,4872,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,4874,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,4876,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,4884,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,4889,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,4893,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,4899,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,4902,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,4904,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,4908,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,4910,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,4915,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,4917,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,4919,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,4926,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,4932,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,4934,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,4943,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,4945,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4952,4951,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,4953,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,4957,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,4963,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,4965,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,4967,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,4972,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,4974,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4977,4976,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,4982,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4985,4984,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,4986,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,4988,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,4990,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,4992,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4995,4994,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,4998,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,5000,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,5004,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,5006,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,5008,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,5010,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,5012,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,5014,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,5016,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,5022,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,5024,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,5026,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,5030,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,5034,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
